stop_id,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
376,Laureles - Carretera a San Luis Beltrán,,17.09293003,-96.70023405,0,
377,Base BinniBus San Martín,,17.0596821,-96.7537492,0,
378,Guillermo Prieto - Plan de Ayutla,,17.0618087,-96.7531884,0,
379,Morelos - Avenida Oaxaca,,17.0632313,-96.7517123,0,
380,Avenida Itandehui - Avenida Oaxaca,,17.0642436,-96.7501801,0,
381,Periférico,,17.051464,-96.729209,0,
382,Niquel - 7 de Enero,,17.08126,-96.7102738,0,
383,7 de Enero - Escuadrón 201,,17.0808068,-96.706509,0,
384,Escuadrón 201 - Avenida Fuerza Aérea Mexicana,,17.0799217,-96.70627,0,
385,Primero de Mayo - Avenida Fuerza Aérea Mexicana,,17.079429,-96.7051238,0,
386,Orquídeas - Avenida Fuerza Aérea Mexicana,,17.079288,-96.703444,0,
387,Sauces - Orquídeas,,17.08022,-96.703011,0,
388,Río Verde - Sauces,,17.081698,-96.702779,0,
389,Río Grijalva - Río Verde,,17.0819682,-96.7000374,0,
390,Avenida Central Oriente Poniente - Río Grijalva,,17.0832938,-96.6999151,0,
391,Regeneracón - Avenida Central Oriente Poniente,,17.08349256,-96.69851206,0,
392,Avenida Central Norte Sur - Avenida Central Oriente Poniente,,17.0838257,-96.69705,0,
393,Avenida Oriente - Avenida Central Oriente Poniente,,17.0843863,-96.6943533,0,
394,Base BinniBus Primera Etapa,,17.08653,-96.6939039,0,
395,La República - Avenida Central Oriente Poniente,,17.0844687,-96.6943555,0,
396,Central Sur - Avenida Central Oriente Poniente,,17.0840487,-96.696718,0,
397,Mercado Flores Magón - Avenida Central Oriente Poniente,,17.083639,-96.698431,0,
398,Parlamento - Avenida Central Oriente Poniente,,17.0836629,-96.6996105,0,
399,Río Grijalva - Río Verde,,17.0821726,-96.6998585,0,
400,Río Verde - Orquídeas,,17.0820131,-96.702572,0,
401,Sauces - Orquídeas,,17.080501,-96.702946,0,
402,Orquídeas - Avenida Fuerza Aérea Mexicana,,17.0796239,-96.7030992,0,
403,Escuadrón 201 - Avenida Fuerza Aérea Mexicana,,17.079718,-96.706068,0,
404,Violetas - Escuadrón 201,,17.080149,-96.7097994,0,
405,Jazmines - Avenida Heróico Colegio Militar,,17.0799923,-96.7124037,0,
406,Avenida Itandehui - Avenida Montoya,,17.0642108,-96.7503614,0,
407,Morelos - Avenida Oaxaca,,17.0633176,-96.7516559,0,
408,Allende - Avenida Oaxaca,,17.0622957,-96.7528392,0,
409,Base BinniBus 2° Sección Guadalupe Victoria,,17.1033082,-96.735154,0,
410,Constitución - Independencia,,17.1017242,-96.7364097,0,
411,Palestina - José Murat,,17.1003115,-96.7379602,0,
412,Coral - José Murat,,17.0982553,-96.7392845,0,
413,Francisco Márquez - José Murat,,17.0937865,-96.7394156,0,
414,San Marcos - José Murat,,17.0915833,-96.7375685,0,
415,Fortín - José Murat,,17.0869537,-96.7377414,0,
416,Los Andes - José Murat,,17.0866059,-96.7353595,0,
417,Pico de Orizaba,,17.0854989,-96.7345148,0,
418,Pirineos - Popocatépetl,,17.0856033,-96.7317455,0,
419,Laureles - Mártires de Río Blanco,,17.084184,-96.7300492,0,
420,Cedros -Mártires de Río Blanco,,17.0834195,-96.728787,0,
421,Jacarandas - Mártires de Río Blanco,,17.0816423,-96.7270557,0,
422,Río Papaloapam - Mártires de Río Blanco,,17.0802228,-96.7269819,0,
423,Aerolitos - Avenida Venus,,17.077845,-96.7261246,0,
424,Avenida Venus - Doctor Gilberto Bolaños Cacho,,17.0740838,-96.7264804,0,
425,Avenida Monte Albán - Avenida Montoya,,17.0601778,-96.7449650,0,
426,Guelaguetza - Avenida Monte Albán,,17.0587271,-96.7475269,0,
427,Árboleadas del Valle - Avenida Monte Albán,,17.0591974,-96.7497518,0,
428,Escuela Secundaria Técnica #106,,17.05876,-96.75342,0,
429,Avenida Netzahualcóyotl - Avenida Monte Albán,,17.0580789,-96.7563776,0,
430,Base BinniBus Colonia Moctezuma,,17.0579013,-96.759175,0,
431,Avenida Netzahualcóyotl - Avenida Monte Albán,,17.0580246,-96.7563808,0,
432,Escuela Secundaria Técnica #106,,17.058626,-96.7540083,0,
433,Reforma - Avenida Monte Albán,,17.0591121,-96.7505427,0,
434,Árboleadas del Valle - Avenida Monte Albán,,17.0592128,-96.7495377,0,
435,Siderita - Avenida Monte Albán,,17.0587082,-96.7476145,0,
436,Avenida Monte Albán - Avenida Montoya,,17.0601145,-96.7448717,0,
437,Centro de Salud Urbano #2,,17.0741035,-96.7263876,0,
438,Río Nilo - Avenida Venus,,17.0774864,-96.726075,0,
439,Río Papaloapam - Mártires de Río Blanco,,17.0800609,-96.726908,0,
440,Fraccionamiento Pozas Arcas,,17.0818154,-96.7270832,0,
441,Cedros - Mártires de Río Blanco,,17.0833446,-96.728606,0,
442,Laureles - Mártires de Río Blanco,,17.0843361,-96.730226,0,
443,Pirineos - Popocatépetl,,17.085659,-96.73182,0,
444,Unidad Deportiva Sabino Crespo,,17.0855705,-96.7342872,0,
445,Los Andes - José Murat,,17.0866753,-96.7353714,0,
446,Loma de Encinal - José Murat,,17.086555,-96.7376473,0,
447,San Marcos - José Murat,,17.0916446,-96.7377467,0,
448,Avenida de la Paz - José Murat,,17.0938755,-96.7393899,0,
449,Monte de los Olivos - José Murat,,17.0984904,-96.7392606,0,
450,Tierra y Libertad - José Murat,,17.1004854,-96.7377174,0,
451,Constitución - José Murat,,17.1016663,-96.7364657,0,
452,Base BinniBus Donají,,17.10899,-96.70076,0,
453,Venustiano Carranza - Carretera a Donají,,17.10803,-96.70053,0,
454,Vicente Guerrero - Carretera a Donají,,17.105292,-96.701054,0,
455,Álvaro Obregón - Carretera a Donají,,17.10368,-96.701229,0,
456,Benito Juárez - Venustiano Carranza,,17.103696,-96.702947,0,
457,Miguel Hidalgo - Benito Juárez,,17.1019,-96.7033,0,
458,Cofre de Perote - Carretera a Donají,,17.09649,-96.70543,0,
459,Seconusco - Zempoaltépetl,,17.0947919,-96.7070691,0,
460,Popocatépetl - Zempoaltépetl,,17.0909708,-96.7092375,0,
461,Las Etnias - Avenida México 68,,17.087338,-96.714052,0,
462,Crucero de Fonapez,,17.070954,-96.719794,0,
463,El Llano,,17.06941,-96.72001,0,
464,Humboldt - El Llano,,17.06759°,-96.72036,0,
465,Constitución - Avenida Benito Juárez,,17.065358,-96.720803,0,
466,Murguía - Avenida Benito Juárez,,17.063358,-96.721257,0,
467,Avenida de la Independencia - Avenida Benito Juárez,,17.061419,-96.721644,0,
468,Vicente Guerrero - Melchor Ocampo,,17.059537,-96.722076,0,
469,Ignacio López Rayón - Melchor Ocampo,,17.05777,-96.722467,0,
